,Dueling DQN
118,17.446336099294776
119,4.309154685044173
120,5.423190148530998
121,10.886225014667808
122,11.507279108261411
123,2.73177431658409
124,6.043551567382734
125,1.781819418385262
126,6.799730294633951
127,3.220933322747215
128,1.9796673634682842
129,29.55352397958947
130,8.040166741946656
131,8.447887936167838
132,16.790433313994377
133,14.39768482108176
134,16.132126483756664
135,2.7130006968016174
136,2.7157750342935527
137,16.17206807221372
138,10.175716406056234
139,2.9349183256973475
140,17.800144377494433
141,11.792721851990994
142,2.8628230707561206
143,8.597308711423594
144,1.8467961636381087
145,10.136523928056986
146,4.1727692696726235
147,33.038629265328346
148,3.8464863955863
149,2.6432431357581496
150,1.2690183858603306
151,3.81831688737811
152,9.358712165648441
153,30.4187565395168
154,1.7379972565157749
155,30.28473481135856
156,9.601030222754286
157,5.484986764911854
158,4.93572514968164
159,2.9068013829945194
160,16.136067786589983
161,2.4438217213492694
162,10.66454278394296
163,1.6876008138714012
164,13.025662382895968
165,5.400343192516242
166,3.710766526188399
167,7.5114058621305055
168,13.180135458951337
169,39.814204337302506
170,10.048287762680527
171,1.2018895856905065
172,2.5526210689548585
173,4.844446939095977
174,15.134238786480072
175,3.954109685876567
176,3.8682431836586693
177,13.370746957932266
178,11.999436714696248
179,4.690418798859314
180,8.379519527703389
181,11.421894690542372
182,3.6916859474423753
183,5.51573493713891
184,4.292937187130178
185,6.840688130670012
186,1.9310211293445556
187,11.06431231445016
188,29.421585966845882
189,17.577723168596155
190,20.444153273572507
191,1.9157750342935527
192,8.870436417336457
193,3.9126464133153878
194,13.999061499751383
195,7.285650007597452
196,6.325973074656966
197,2.934433772652269
198,2.6660439427918616
199,18.201417228828337
200,18.752059566390894
201,1.7765764690914831
202,5.573186504349003
203,39.285665348278705
204,22.221145918205234
205,17.976768396925443
206,15.334725048290277
207,3.845532303931166
208,21.304490763183313
209,6.023761141800948
210,9.28807920134987
211,1.8935528120713305
212,30.245216935133506
213,5.240626129638248
214,5.289394588312631
215,8.266648243420494
216,10.596598101799783
217,17.17981903540238
218,9.149997841074311
219,8.80193154026211
220,10.26819560647752
221,11.60137877061113
222,11.710620721376731
223,7.2435217838993555
224,9.623801072397354
225,9.106286845116303
226,7.203351997314616
227,3.6454070732472066
228,2.6467961636381085
229,23.12915487372186
230,1.8262638628297068
231,15.864309177047986
232,4.286277477415781
233,1.996011417651144
234,17.754286159622666
235,3.3092884146425035
236,10.288635005209176
237,7.2831619287290374
238,21.06677223714748
239,22.55517591264888
240,8.28972558219873
241,12.779784111275013
242,4.930267801031442
243,8.819138713394272
244,7.555084947193957
245,2.4172538112717112
246,27.34658079915036
247,14.065751421239845
248,25.26464098220933
249,4.728395782788892
250,19.418942138279373
251,15.957720490535552
252,2.6660439427918616
253,4.446213526236102
254,6.109038552778212
255,4.936172951434367
256,13.57222300160884
257,5.266847503662213
258,3.869901386188488
259,6.861882197608973
260,5.757562689826507
261,4.95441246282121
262,8.018311315924517
263,1.8865766849001113
264,14.956126005696635
265,6.463431506333481
266,9.575425153434187
267,10.399650299315295
268,1.9134628303047752
269,8.113119032296268
270,7.311926615015261
271,4.689811582453329
272,14.795582466663722
273,5.9355053569507135
274,5.511582649235949
275,2.553689417266844
276,17.839432456336464
277,3.090313837735551
278,1.9801294969714418
279,4.956005851178972
280,18.8212010798542
281,9.89057153399218
282,2.9126961034751253
283,6.616417547474327
284,4.023753250576963
285,16.263571969634413
286,6.467293533474077
287,13.553000574769323
288,9.573603815783613
289,4.353554396914349
290,32.26278449634038
291,9.927703785792882
292,11.798549588263151
293,3.6439798362630476
294,6.800906784981273
295,18.993568466307856
296,10.222212794451568
297,4.292046701222612
298,24.351582169999844
299,5.731429707535082
300,6.709316735242398
301,10.467734456572332
302,9.023967506251925
303,15.333769474354474
304,9.19972196272504
305,6.529805496941734
306,11.02041073490214
307,1.9064996334058437
308,1.0438224961197287
309,15.238459067085357
310,4.157244269920922
311,24.33180922122502
312,10.756163292377504
313,7.490825968536826
314,6.644422697256278
315,2.5771558062546873
316,3.084224965706447
317,6.092364403306379
318,2.7774732900097083
319,6.091591219246074
320,8.310520483484876
321,12.244301873702527
322,1.290778474579395
323,7.490478879529229
324,10.79703158138714
325,12.685296024326751
326,12.21611585718132
327,3.331510682742899
328,8.595453517958456
329,10.137380599837348
330,3.017864121332994
331,11.017253010505724
332,3.4885443039661768
333,21.88489896092985
334,13.355847624147017
335,14.779784913605427
336,8.156463071976574
337,8.556612663655338
338,4.357952652187602
339,3.6484356736456007
340,7.219983851631723
341,7.309244246783016
342,34.93039506339272
343,23.998491083917667
344,14.422896739812767
345,9.446445509692873
346,4.706750980350732
347,2.9798250092033722
348,7.646446298431656
349,3.1294373958340627
350,7.510919366783396
351,11.710815390461066
352,15.48368209497191
353,9.88291964578143
354,6.0650603114717985
355,1.9352229190238397
356,6.737031817377562
357,11.936527616533176
358,5.397602208021947
359,5.513907043440444
360,9.29226779403861
361,18.80092535987126
362,1.8199100182334444
363,2.9748025660388837
364,10.44077688703755
365,2.6643040827779503
366,22.04045761222424
367,5.284568158222779
368,6.622884863750473
369,18.488037693941866
370,1.7555555555555555
371,18.421944993557833
372,4.690418798859314
373,9.315167802038424
374,15.577335886318792
375,4.5572849921703025
376,5.623067830598472
377,8.487951456676269
378,11.084971277410727
379,4.846802025871605
380,6.97869030506065
381,23.657248050083005
382,15.3570386886714
383,12.333756438070656
384,11.915111751129665
385,9.662371266488199
386,18.888983580613797
387,1.9130006968016176
388,3.090652001773224
389,9.906628526380693
390,2.5099098024248163
391,8.289961346604285
392,1.777155829453062
393,1.804663923182442
394,4.001073020515546
395,25.08696104074208
396,2.0241118079127283
397,8.644892714285415
398,8.465600889862793
399,10.92713583164873
400,4.597992170383041
401,9.52866447726602
402,2.0190447735316837
403,1.5993772769048251
404,5.847066324916832
405,4.046451578715396
406,17.13460027041056
407,5.070444613366524
408,1.7098230360936235
409,3.798844754586554
410,9.158123772129086
411,16.306744239874536
412,15.264665611415365
413,10.46433565763049
414,4.936795219633784
415,8.578122357777886
416,10.200234191332143
417,2.046796163638108
418,5.57869180929893
419,9.089336822615104
420,23.906085326193818
421,4.689801908621298
422,1.9151527517185956
423,8.575844757929186
424,3.5516473719346022
425,22.01746788746151
426,18.6391943517822
427,7.112840688378161
428,8.823130174486298
429,10.306802270176862
430,8.958217519299643
431,12.489839775554774
432,2.5379972565157747
433,4.349700093298716
434,3.9121989705978324
435,8.398703958113776
436,8.595673361377061
437,7.8016892260308355
438,7.644855984181081
439,5.533629425196627
440,5.958968260576831
441,21.223605832485575
442,5.286020086050701
443,17.889348071113837
444,5.580130295944011
445,24.036370390392836
446,1.0404558620955886
447,9.536827461785283
448,12.949923958127552
449,4.506901962633323
450,3.330802506077135
451,10.75600002230005
452,14.75138765108497
453,7.9518916760583505
454,33.44131224576895
455,18.795302246008607
456,11.867739124145414
457,9.97689120750294
458,1.0268861454046638
459,4.085993352152202
460,5.955790007876138
461,3.890425197528124
462,15.638322050564
463,36.79742337867523
464,35.5727581248394
465,2.890618325503636
466,17.42189369743763
467,14.62144068379732
468,1.0849003065400329
469,3.752427756333592
470,14.821123703590732
471,8.513470062786768
472,12.69014324580991
473,12.461762625736805
474,19.506620160915652
475,3.511111111111111
476,6.774622903717889
477,15.844482128087602
478,3.531893532659439
479,1.572490368028871
480,21.998690073556407
481,8.111545786632824
482,3.6903138377355504
483,10.157125821783804
484,15.59503358726072
485,8.844640638795536
486,15.397809181368705
487,4.782436420676481
488,2.6210209135359275
489,4.95616612074803
490,34.618937797357326
491,4.845357463962722
492,7.400582253127796
493,10.624756876296642
494,9.376859843580858
495,4.756006459554423
496,1.9953897475754814
497,11.955007944296742
498,8.334376183914728
499,7.113650918403863
500,6.5365522837861505
501,32.085461068097196
502,24.32965816619374
503,6.824223972582872
504,10.038951072978273
505,1.777777777777778
506,25.308902101813338
507,9.579817458970469
508,2.7948091968957662
509,20.75962176584065
510,7.019764115999516
511,3.1938759312412808
512,4.15169094227742
513,2.7568227775996177
514,12.73354818692561
515,21.216220257060787
516,4.552933583514969
517,15.129102095683221
518,11.157908075514726
519,4.468131924421513
520,20.862900083030336
521,22.17712957632015
522,18.04644619297634
523,2.510488388015936
524,6.711449182584819
525,12.751546329338392
526,8.355533500962842
527,12.198857796581983
528,3.4690183858603305
529,7.269495803201306
530,1.1293447509844774
531,20.312074949095575
532,32.44140699835638
533,24.661754077265925
534,1.7765764690914831
535,4.043248999369791
536,8.22340613371971
537,4.417017735818438
538,4.314480063961282
539,7.6844895085146465
540,29.28190834779672
541,2.7546188151599162
542,13.550237028950457
543,8.06574127549085
544,13.69129681948438
545,16.309919603174283
546,29.596320319093692
547,5.4442386750882585
548,3.9788564290452655
549,4.001536308639236
550,8.42280038123029
551,7.398553303579575
552,13.134791051116283
553,21.26938113458218
554,5.781829652136107
555,28.951705660432633
556,24.424166439612286
557,9.669940698896793
558,6.423598997161194
559,22.576899525922922
560,12.577604513101992
561,7.617466253440005
562,1.6432431357581494
563,3.7784080344584248
564,18.797660806237694
565,9.97977884305374
566,25.622236211988792
567,24.128308216085834
568,2.9126961034751253
569,9.794736734036336
570,12.222862764087536
571,5.5331359649532
572,8.640456753197205
573,9.956934672480614
574,5.729344961626457
575,34.02026298417293
576,3.5308864979442403
577,26.24207249091406
578,2.5987986913137053
579,23.61504547223238
580,3.198764614404265
581,4.133677918256046
582,14.774617147000388
583,6.803117301378164
584,3.310792109252607
585,17.91122402683494
586,2.8673545495825685
587,14.574345154796749
588,14.31022143555412
589,5.444195800936012
590,12.491240502627306
591,8.551141948270304
592,10.888352000693788
593,11.440630996089347
594,28.043207453404285
595,4.95617111171327
596,8.978737425838647
597,7.622363624267078
598,7.377356654400174
599,6.218758883274556
600,12.531764774611023
601,4.153111909041576
602,6.617855924956821
603,7.86723740773007
604,1.75493360723084
605,2.8858097802126226
606,2.666666666666667
607,7.623293466612565
608,5.490154022571019
609,4.89089602315984
610,2.1081702105556275
611,4.070432323050061
612,9.127248022578826
613,20.151230952536153
614,21.461994440778472
615,8.66731792244668
616,3.24549469791023
617,3.0464916758700387
618,7.4228310753883315
619,12.732890480231383
620,9.800586023893251
621,17.70827267156018
622,8.330400878084708
623,3.596759491868091
624,13.795059618197449
625,15.305997088417406
626,3.5075972840416885
627,12.35755662283357
628,10.487107767300824
629,3.0242694536478165
630,5.597992865729048
631,3.4700869607345486
632,2.024573941415886
633,7.13122780671556
634,1.9130006968016178
635,5.688876566335578
636,5.513377242315499
637,25.818541225957848
638,17.31158061225995
639,6.5551005040743435
640,5.666429360444375
641,11.732052237417903
642,8.357861203552764
643,9.756140447106468
644,16.865031289260564
645,13.688873204165521
646,7.550925076917469
647,38.21335077372822
648,13.022392334258484
649,4.313112965098323
650,2.290473881252903
651,5.689498767871012
652,5.246574019643557
653,3.9339358536949067
654,8.889945849984748
655,2.7128405477258584
656,8.19733713024427
657,9.821147460897478
658,22.42170942891058
659,2.9126876281031135
660,17.17791228692605
661,9.911238013049905
662,10.463599785133825
663,6.621887877747071
664,18.708748983739632
665,7.1961559344756445
666,5.043460094163839
667,5.80059489538521
668,2.7798250092033725
669,20.576738260062612
670,25.352320991041434
671,2.690156273020584
672,4.712170120870821
673,6.353697979764117
674,5.491240608082553
675,1.9818189775443635
676,6.600006068785877
677,11.623601779747556
678,9.578844690304482
679,11.995313714521952
680,6.839434245263558
681,12.245044676062282
682,2.7774732900097083
683,7.729439033817091
684,4.063288406797744
685,1.1293447509844774
686,9.929542414777194
687,11.19813233139834
688,13.531393487450407
689,11.244004330353508
690,18.886192332068696
691,5.572255068844669
692,2.466044718341951
693,40.9917250561129
694,9.866290285926084
695,7.334461387086921
696,7.379438094896751
697,7.821859383127457
698,18.86430578733462
699,5.780544646430029
700,1.9130006968016178
701,3.468395662444473
702,2.024573941415886
703,2.9566559948744913
704,11.909584105680544
705,10.067265600072778
706,11.912488687424137
707,2.4209333235752997
708,2.107204351785184
709,14.242640702785474
710,6.979308019218302
711,16.243043973777286
712,15.623279202195821
713,4.844554596317876
714,5.129439009516647
715,10.312805027236005
716,6.711029970767288
717,16.106752396999678
718,7.734390443005803
719,4.668668520653879
720,22.132900391193846
721,26.683679826038908
722,3.6643544626778892
723,7.311111911671612
724,1.0196670561736862
725,21.01917867952672
726,11.268393681068801
727,5.351809015187325
728,27.617162101378455
729,8.176793318779037
730,10.358144654830944
731,3.7740764673848215
732,7.557286411359924
733,3.130425764666276
734,10.912153656913391
735,16.02144169530535
736,8.288116082802025
737,18.371699402418745
738,22.68332543412591
739,33.88596760694587
740,3.729803401105036
741,29.3269202385489
742,25.155393803143827
743,12.51164018619732
744,6.66724710200538
745,3.3344427827562155
746,4.823752097177873
747,8.530671172779018
748,8.690262973943177
749,1.2463340301349508
750,13.287075626518678
751,5.4172415852757085
752,16.35519977522284
753,1.8685562523571733
754,7.446445499459089
755,7.268196896048828
756,7.57418905284658
757,2.4870227506001776
758,11.178228731759333
759,2.509245070824541
760,9.092089976165152
761,21.594178438932108
762,13.514188155705655
763,16.90796137264157
764,6.020934147204735
765,33.353466522819076
766,2.465465357980372
767,3.9348782285418165
768,5.845974319400095
769,2.6216002738975064
770,16.464824512586574
771,3.9348782285418165
772,13.204231896005206
773,13.403912853641373
774,3.045407073247207
775,19.510602625857096
776,6.818820522319963
777,7.667824958947255
778,10.177636513846274
779,9.731604730068321
780,8.417800848844214
781,13.511719935629374
782,16.866318753882844
783,15.645765282051574
784,6.484657559249174
785,3.397608183651693
786,2.0241118079127283
787,13.86073479647511
788,5.713416665952188
789,10.999876642374417
790,16.613991733039967
791,5.667251699988742
792,8.796667962199368
793,13.998083762029221
794,4.618618344711064
795,5.447475352908432
796,6.153846058322186
797,2.1349098503253363
798,6.825382613019703
799,2.8677671059856027
800,3.7973432110885095
801,12.041179413524056
802,3.779322672986261
803,45.77323242066654
804,7.356004574034359
805,12.998595949780464
806,12.333256936721575
807,6.734862399477025
808,4.773883453961091
809,8.311983049627749
810,9.639743041973842
811,17.392967292785148
812,12.200953429091465
813,4.95708546552598
814,9.644496144507652
815,3.751951678044397
816,6.892259021431369
817,6.530676544421842
818,15.532484884668127
819,4.578841067175722
820,7.955177498461242
821,5.840609037173407
822,1.9104883880159365
823,17.846306625049824
824,18.956001770144653
825,14.065363022669729
826,2.823350290862466
827,18.0426323067015
828,2.686272197132042
829,1.8935528120713305
830,7.912155174115221
831,16.04363564158198
832,8.864248575112521
833,12.327768905082646
834,25.665349826401616
835,20.395124771571258
836,4.0237671174307055
837,12.974492115304212
838,1.8690183858603309
839,17.307244623449545
840,3.8899767483756102
841,23.399777375944947
842,0.9824417009602194
843,13.909988608000432
844,22.06551237873068
845,14.261059095585054
846,14.686390168919592
847,4.046451578715396
848,2.9353805647589275
849,1.2463340301349508
850,10.839122642795727
851,5.157397759348774
852,14.243129552435708
853,11.290384500823908
854,13.711697249530216
855,11.577579805800799
856,4.891661292700165
857,10.956482888528166
858,1.9801294969714418
859,2.55959719616304
860,3.5764372818147105
861,12.705941289813937
862,21.995320823696286
863,3.7974592980099486
864,6.064900965160614
865,5.445398238205389
866,8.72887549052275
867,5.671022884912266
868,5.73487225291206
869,2.95714054791957
870,1.2463340301349508
871,8.310966330044845
872,3.4463752697381085
873,10.779824208406223
874,17.97568022231338
875,9.995920891800782
876,6.4897956738701605
877,1.8929305294963734
878,10.150504860384384
879,26.595498551938572
880,18.996387060197296
881,16.10459586798522
882,15.691177505257112
883,2.7302542246570676
884,17.865514685384777
885,11.108042658853307
886,13.087192020394793
887,6.890418049148824
888,11.201847525468095
889,9.150717092430407
890,12.643273061114751
891,8.112973752287406
892,13.396880020376493
893,11.312838202064414
894,18.08616407176385
895,22.262432507222297
896,2.604663923182442
897,18.975854351407516
898,6.686624837711949
899,11.20057047971135
900,4.734247364854485
901,10.797617832046999
902,18.507719603743297
903,29.683715396384947
904,22.421432952988184
905,5.602001158641206
906,28.749177770339106
907,9.600419828616081
908,7.776780486924531
909,11.223312356182507
910,2.0241118079127283
911,2.620356083933511
912,17.33019816423891
913,18.08921628673247
914,3.890425197528124
915,12.910441053485783
916,7.023751288365914
917,5.801057177086769
918,4.911029179855566
919,16.127734446376213
920,18.72902002278411
921,7.728671117887633
922,26.506382266177646
923,5.708675724699887
924,23.99313951348232
925,6.199774431328978
926,17.067277754600244
927,3.9561580759171298
928,5.643758611566346
929,14.177163935860314
930,9.019428472330052
931,6.512655041446719
932,9.221609004436893
933,11.600610746234914
934,16.71290374284459
935,10.70439826309601
936,48.084338419662124
937,6.779306938037714
938,37.27928213291881
939,11.089370151651563
940,9.133020382176229
941,17.105481820933836
942,14.866702879472554
943,36.84223846208098
944,6.752017933166914
945,4.889956517099273
946,5.660820816455305
947,8.708327769453245
948,44.929664563520326
949,1.710488388015936
950,4.154274403552984
951,4.774653469520063
952,5.267554000717479
953,14.888545307849641
954,2.9128405477258585
955,4.018843962353299
956,18.537381631569357
957,12.729269137437402
958,6.648240163996338
959,6.507720389506671
960,6.712153870123371
961,15.132508083610032
962,7.243957327886708
963,3.8450469648060186
964,12.68824257940556
965,1.8707083072741513
966,5.774400047443845
967,6.55661249151579
968,6.776738695573632
969,29.551833546997997
970,1.9356850525269975
971,15.822344205062675
972,16.997728631921337
973,46.90686375271932
974,8.308136758799298
975,10.66105608824019
976,14.130362536751786
977,20.154755679953805
978,14.911711455204856
979,20.771220150348018
980,30.197147582047872
981,8.641781678315276
982,4.8436230582591815
983,18.285353780403653
984,2.024573941415886
985,15.265776530215515
986,22.082860524002747
987,10.555046006478069
988,9.397084662781458
989,3.8195654333107316
990,10.622815586648027
991,16.86850676555387
992,19.355686614725244
993,10.22393398899692
994,19.59676528770691
995,20.25784421936427
996,17.598423950287053
997,43.96646368598966
998,40.902881189446845
999,4.668668520653879
1000,6.334194461562346
1001,3.0242694536478165
1002,13.02563925030558
1003,2.001889585690506
1004,4.934392422202631
1005,1.313462830304775
1006,13.442990623906336
1007,12.689161304430796
1008,7.8005717924835025
1009,37.86095661102014
1010,27.331499375019423
1011,6.7331170595915095
1012,11.17868317607392
1013,7.6015289420212415
1014,14.93059861526956
1015,11.530670568551823
1016,2.912211550430047
1017,10.551008910164732
1018,27.368814645774595
1019,7.3788348953375
1020,4.7519742115747015
1021,5.645039339829653
1022,6.957673713308356
1023,13.556126205412351
1024,6.9799754669160485
1025,5.0829643467084455
1026,12.822844687390413
1027,1.0404558620955886
1028,6.8216353524347095
1029,5.9126500306898375
1030,4.756006212401203
1031,3.8237671174307053
1032,15.800239222168408
1033,1.0404558620955886
1034,19.06270837675994
1035,11.28899146992775
1036,29.212743524622415
1037,7.3341235587779146
1038,3.889949120644114
1039,25.177861767714386
1040,7.223525160733368
1041,10.419742226735092
1042,14.331701123062807
1043,13.309896768196703
1044,10.248473669857201
1045,25.26426605602278
1046,3.978850798293323
1047,9.130418017341851
1048,21.087311905544816
1049,1.1530003895070196
1050,4.689961045053002
1051,14.15583692233677
1052,23.444556994044046
1053,15.001528939805794
1054,2.1571320725475585
1055,39.41823226252148
1056,5.223751289782565
1057,20.180851600922505
1058,2.846020961436447
1059,29.064515244174284
1060,16.021284458364466
1061,2.9566836241957994
1062,24.641886972302277
1063,19.465326885501156
1064,12.066738545836456
1065,2.1746986691015118
1066,8.001066814687327
1067,11.136565892569351
1068,19.511072314734925
1069,2.4426624783386965
1070,22.424037840715304
1071,11.242793447207278
1072,18.776225943332783
1073,13.156187360466559
1074,13.660797438932818
1075,10.089947923942455
1076,23.573918277302415
1077,18.57647429111885
1078,4.424489048772617
1079,17.066098501957374
1080,23.66757304394405
1081,17.707349350142486
1082,26.99393064941229
1083,11.104927829912302
1084,39.70667788907877
1085,2.8176931647381736
1086,16.132189724398437
1087,17.97469093648883
1088,13.443140703806952
1089,8.195655436140832
1090,2.487106922783141
1091,10.756666551221794
1092,10.423877481341021
1093,5.979306938037714
1094,16.954421600627292
1095,21.664935296271622
1096,6.153112159870479
1097,28.065671981165554
1098,12.133286807553695
1099,24.976387994236813
1100,8.911697090290183
1101,33.54585109215872
1102,7.70682224681273
1103,17.59758006007156
1104,6.819674457081192
1105,3.8232724756880074
1106,33.21351944856418
1107,6.445552485880485
1108,3.7512749033582367
1109,21.846445499459087
1110,6.778820566592709
1111,6.999636914593276
1112,8.908762387962646
1113,1.8467961636381087
1114,37.264608334786494
1115,5.956622476695184
1116,4.93487225291206
1117,13.00152893980588
1118,42.30516557176546
1119,3.24262179385401
1120,23.13305472368863
1121,47.68458353580302
1122,1.9130006968016178
1123,23.28784882134769
1124,1.1293447509844774
1125,5.665358926743104
1126,18.28707778371672
1127,44.593923184698916
1128,10.907733367413776
1129,21.978610083609922
1130,47.48314076759563
1131,5.089334153429373
1132,2.6210201860736406
1133,44.303717147532645
1134,20.754080268098708
1135,4.3573238822791485
1136,26.19902768073684
1137,7.911047981921148
1138,41.03681101593211
1139,21.174607114065314
1140,4.5342463528516115
1141,12.732629940096707
1142,22.153654914279937
1143,5.242621019736347
1144,26.131446031164227
1145,29.883575027339162
1146,24.748324636308904
1147,14.000149372020111
1148,8.734838836722556
1149,13.837674682990281
1150,3.7125360599577726
1151,4.689316854208965
1152,29.506590869578012
1153,45.4790571261872
1154,17.177433764103565
1155,7.911421512082998
1156,10.466809161723967
1157,15.000656923881941
1158,2.893248324303261
1159,35.591719558296674
1160,48.08370995026667
1161,6.534404430010115
1162,19.53297397081941
1163,15.933470057248455
1164,6.5337930212032935
1165,5.913112269752317
1166,3.8182457935697003
1167,1.8713305898491084
1168,4.97883272924831
1169,30.885560975085664
1170,16.178639454928
1171,28.843747439457047
1172,8.778834815953108
1173,5.022962999183874
1174,12.595322629648818
1175,31.129551911422407
1176,8.310481198804391
1177,43.058493765591734
1178,10.376683112698915
1179,18.04409923121418
1180,6.091163771221159
1181,15.28448327793105
1182,10.977980206306842
1183,15.532973815189697
1184,16.08836771777233
1185,47.88131444641594
1186,10.866331188712037
1187,3.1344064390848954
1188,1.8262638628297068
1189,34.43581430164717
1190,2.443242408295862
1191,11.87167305218337
1192,42.195837041497086
1193,38.57115606188508
1194,26.48346290039758
1195,24.59866802740535
1196,3.83933604702909
1197,23.35307026707142
1198,10.951364365464217
1199,18.04006020183348
1200,13.999145028509172
1201,46.90445360100848
1202,2.55493283168075
1203,7.662657504109521
1204,47.193195108884574
1205,8.975252374216835
1206,40.619856574395406
1207,14.90543637212427
1208,23.705410303485618
1209,2.046796163638108
1210,38.842207188634355
1211,15.311197619791681
1212,5.7554850369682145
1213,19.489049809039564
1214,29.085316310619927
1215,43.2583738576336
1216,32.15160074154556
1217,5.796137113164675
1218,27.687226830062983
1219,11.37782287729062
1220,13.46536278661897
1221,21.047651794903537
1222,20.085501266300202
1223,3.979322672986261
1224,24.19919500971366
1225,13.733918010088953
1226,15.622644896353126
1227,16.265395050394915
1228,25.42087696204101
1229,47.32636987706712
1230,18.886018897443215
1231,32.394177058847845
1232,11.04501317614783
1233,13.638234045459251
1234,47.727491663988395
1235,44.12681649977999
1236,45.99241532628933
1237,18.040159194077503
1238,26.88702916032971
1239,18.75702165956822
1240,18.2647434469725
1241,16.37746862837714
1242,20.844528666840297
1243,11.487581802202795
1244,16.44265439133564
1245,20.06407345762848
1246,20.996978510033276
1247,4.288250559598383
1248,3.8237671174307053
1249,2.890936120314483
1250,22.394070603937838
1251,6.890267764951162
1252,13.329001011011846
1253,12.64602335572257
1254,7.334020882141851
1255,38.70281288179631
1256,11.949812249555938
1257,22.709036053927793
1258,10.332256924165776
1259,20.841929660164865
1260,15.532474323751625
1261,46.94372232455808
1262,11.99590810514448
1263,12.773686950217234
1264,30.264789248766217
1265,48.13140088037835
1266,15.621376285245717
1267,43.26282711256941
1268,10.778198152354003
1269,18.10676484198012
1270,4.023752132192647
1271,4.978836787537489
1272,5.9116961444331855
1273,48.3290475502911
1274,34.39964413233879
1275,13.618746795959611
1276,8.467294294203501
1277,7.489795672453649
1278,5.668195734227009
1279,17.62219463856824
1280,13.354644726068853
1281,31.23980279817604
1282,24.241724480454508
1283,2.9793542947697804
1284,1.2463340301349508
1285,33.11187988365239
1286,5.4017294366147475
1287,14.33165698894872
1288,4.82328985361234
1289,7.446445499459089
1290,17.932988026332197
1291,14.619614204221257
1292,28.97920417616666
1293,13.711233602894744
1294,2.024573941415886
1295,4.024229356493174
1296,25.666779016048928
1297,11.885024751626723
1298,11.577862010882463
1299,12.487907320146686
1300,12.178349496539722
1301,27.79647203995294
1302,19.64204490612917
1303,28.03683180748576
1304,0.937997256515775
1305,2.9512458274389637
1306,41.34784249780865
1307,6.707355232897604
1308,19.33159601548252
1309,47.861781500002444
1310,16.883716276334
1311,27.35328069773302
1312,16.93300224936905
1313,28.774428165282977
1314,42.24123671366037
1315,2.001889585690506
1316,10.423279163652614
1317,7.04898991451464
1318,29.9768178489602
1319,14.55762209748969
1320,10.466332222244104
1321,15.177886054105844
1322,48.13026685393124
1323,44.705321276495
1324,8.911684935849216
1325,2.7768410373821384
1326,27.109055176496895
1327,14.442379944522363
1328,8.222978764726564
1329,15.906248930232803
1330,7.664321028526354
1331,23.841939245672663
1332,1.0196670561736862
1333,6.645502634421725
1334,7.97837686288082
1335,21.178220882996065
1336,2.7373749739408177
1337,48.109395144806314
1338,45.12556651486319
1339,42.92560815011332
1340,2.6444444444444444
1341,13.108994217715054
