,Rainbow DQN
382,38.70910830702321
383,7.59733713024427
384,41.196715753681154
385,38.464663772074374
386,16.48970052556555
387,38.68684176291862
388,16.471680351988102
389,3.59734321108851
390,39.709822919248836
391,24.112541699745407
392,41.46666677212197
393,37.88422507113423
394,36.33044032803513
395,7.446445499459089
396,36.84198115219606
397,7.620220263020515
398,11.220221061752332
399,5.930670568792097
400,42.1086379445511
401,41.48427114394615
402,35.375776724591894
403,42.113509008516886
404,37.53085538572871
405,11.664665611652024
406,10.514229036203455
407,39.30644623868314
408,13.620220473689704
409,15.554034584582094
410,1.0641115006181308
411,35.88684683256376
412,39.97500071584534
413,38.553553703396574
414,19.73041911644229
415,37.753549221876824
416,41.06337718344429
417,7.243156265477606
418,27.979778830963667
419,36.37577663302372
420,3.3111111111111113
421,25.20266286999648
422,41.19449028990864
423,40.28688783570301
424,37.48688783570301
425,38.3967100473383
426,37.17573593206369
427,12.134872147456813
428,19.086887835671757
429,5.7979467013764605
430,37.957860827200115
431,39.57449835861476
432,34.15509939757814
433,39.08621893277394
434,38.15355450234214
435,30.244438202096138
436,19.80295924479148
437,1.9157750342935527
438,39.6638890346311
439,41.33337871260041
440,37.22018036423231
441,13.997338020544762
442,14.819749039139124
443,39.084225766480216
444,7.467515456401307
445,16.602662869996557
446,36.9535545023697
447,36.4419803516356
448,7.467515456401307
449,38.24645237951674
450,37.37391000154553
451,39.352932128222044
452,31.667017332646918
453,28.999423895660783
454,40.88688515380174
455,27.73132501583464
456,38.82022037006377
457,26.128774596296598
458,17.4666605855816
459,18.286882463823517
460,41.88688783546218
461,37.35355450236969
462,13.620221166966752
463,39.60004617823971
464,31.200006067438775
465,11.201538814123957
466,7.220214287390769
467,36.486845984169825
468,35.353554500572635
469,37.730043365924125
470,39.220221169032705
471,37.1757767245919
472,35.33599620330228
473,38.9522714802159
474,27.200665526644805
475,10.175776708876086
476,38.53067734521907
477,37.04244339125856
478,40.726544899428546
479,38.686887835703004
480,39.48684245826457
481,35.62411707576212
482,38.930043850351716
483,39.44582879832195
484,37.88688783570302
485,39.70815159981985
486,39.84078967065865
487,38.153554502366035
488,40.153938315487466
489,42.000350666007776
490,20.263686712648596
491,35.241523932397065
492,12.26667274775111
493,31.60004617823971
494,37.086887835703
495,30.51311904618338
496,38.75466623625229
497,19.557953452988304
498,35.108647638894375
499,16.667016637327883
500,7.220214287390769
501,34.55354922205833
502,40.81785671957881
503,44.483410500288464
504,2.8419020593639504
505,37.86337671314041
506,44.397536602300484
507,36.95355450216057
508,14.241972565357319
509,24.197337130003447
510,37.48688714035701
511,43.197344011889825
512,38.419598872569004
513,42.686887140356994
514,20.82483635454947
515,27.909103014598124
516,36.73599421601151
517,41.48688773048851
518,39.620221169036334
519,37.80266285772901
520,40.576829703779296
521,29.35355450236968
522,8.552985670851461
523,11.884178787466752
524,36.9535545023697
525,38.29081473158702
526,15.24644561538483
527,36.15320991744698
528,38.13599620332989
529,14.086445212604632
530,8.196758214121246
531,35.086887823644645
532,38.973117581821995
533,39.06928942742262
534,36.44945901389813
535,39.4464970616091
536,35.220221169036336
537,14.42022115352964
538,22.48632072465729
539,40.44039167611242
540,40.28688186007324
541,8.802353101909407
542,38.686886082888115
543,37.26384422729584
544,37.353554502369676
545,6.685868722763705
546,4.779819033573627
547,5.199953927215612
548,37.886882555210086
549,36.15061810887488
550,39.71608560314614
551,35.81927426649211
552,37.35293221975773
553,39.75350912472212
554,35.35355449031131
555,38.97340668842309
556,35.290616184936944
557,37.99666385133739
558,35.7751582420095
559,6.358166168056095
560,38.84508715556498
561,5.527847932397744
562,39.08688175644621
563,32.618831272824444
564,7.220214287390769
565,13.979778830963665
566,40.550891736240516
567,38.486153477958204
568,40.13487823037056
569,10.152430446500697
570,39.28226934044001
571,38.686582652348115
572,35.48658325636675
573,38.77530589895909
574,34.597389377060686
575,36.417906088397594
576,36.84125056426533
577,25.602662869996568
578,38.397536012405716
579,37.75354922208594
580,6.04644560308565
581,38.816982181050555
582,39.84581359224078
583,38.953554490310815
584,23.999649333992224
585,17.33099121934208
586,38.535990226108574
587,37.62018107188172
588,40.08172782948341
589,35.88684773833925
590,37.83929976732097
591,2.5286694101508917
592,37.530556259129725
593,11.046497756741338
594,29.623385323169902
595,37.3084770080813
596,40.00221291719279
597,40.01991598571315
598,44.335483465195736
599,40.40266286999656
600,38.419598886457415
601,8.066227022255813
602,35.842443391049436
603,43.2175189095267
604,35.641209581052856
605,41.7729516176581
606,40.33086018885673
607,28.246446403886978
608,38.3523031000267
609,8.684964763646862
610,42.68657188102456
611,39.57469212196817
612,25.95076948983162
613,23.375474055918062
614,6.283543428783008
615,39.64663522335938
616,38.15320991744695
617,10.845700944069298
618,39.1090575448069
619,32.332447566755704
620,21.086265553124058
621,39.617899682275265
622,39.33599620312078
623,37.84213878619346
624,33.30716622193714
625,8.313112164537824
626,21.245869407178223
627,18.686887835702997
628,40.82437288441063
629,37.48688783570301
630,14.979964541853386
631,38.55124220522478
632,39.330042592180924
633,34.66932953666322
634,35.22442284109793
635,39.62022038212213
636,7.267583222684136
637,33.26932179645678
638,36.02442285315629
639,27.622109953608707
640,38.77977782650747
641,17.61909711316319
642,40.13072026242823
643,38.42017579159796
644,14.93487214745674
645,38.28626555312398
646,37.842441539380154
647,36.30864781886267
648,38.53086916735439
649,7.220214287390769
650,40.08579473295189
651,36.77916144398437
652,38.40266286999601
653,39.86932884110809
654,36.552364254182486
655,40.330854109809515
656,35.486882555419236
657,37.89154978572944
658,38.28688783570301
659,37.62022116903636
660,39.862361245923964
661,38.68626555312407
662,34.666395050067976
663,36.66462726539602
664,37.75355370157252
665,38.8201809803135
666,8.573312140584894
667,1.2018895856905063
668,39.41927426651966
669,39.59671042545017
670,36.68493140963524
671,6.486264660721522
672,38.150620014214006
673,41.017303340236346
674,40.95124229838087
675,34.13599620332626
676,35.26389030008025
677,38.81790896483845
678,17.131066401327622
679,38.93040766137691
680,38.02022106361271
681,38.420221065200664
682,7.6838743015274265
683,41.485960973575
684,37.75817635485346
685,31.867513262876784
686,14.06206706306602
687,14.845351213735661
688,1.8685562523571728
689,40.41728095929984
690,37.44244094498311
691,39.70986885955509
692,26.35226567559255
693,38.43961861499073
694,38.13337423128521
695,38.40266286819952
696,40.70663477823454
697,40.93537391916295
698,8.019546628961388
699,40.41902611403751
700,37.68893506689196
701,13.153112164296997
702,8.886887835702929
703,38.15355450234213
704,39.982447769986926
705,12.046445497630883
706,12.935686343682345
707,38.53599550639541
708,9.268196894251785
709,41.21882967742038
710,34.73128620735836
711,28.663377183685053
712,39.619293260458754
713,8.464142528555238
714,40.0197194344245
715,38.55355441080147
716,38.64664498380986
717,40.82022116876852
718,40.68658334790322
719,39.775304614147515
720,16.020221155390026
721,34.55293177849046
722,39.35226854681367
723,35.486887835702994
724,38.48626473024605
725,35.88578494920344
726,41.619876583876966
727,35.488753076575875
728,35.90958675151349
729,41.2852540383006
730,3.1999999999999997
731,35.19736358948482
732,37.886578055592835
733,37.13133228014738
734,41.31331174201353
735,41.4614561768878
736,41.70451286393799
737,38.42022116903579
738,1.9801294969714418
739,39.61959878124285
740,38.662065245870416
741,11.066893173898961
742,40.419507996158764
743,38.26337671400546
744,38.95289211055011
745,6.708800184418097
746,35.397528121181644
747,25.022267321941083
748,39.53373575847155
749,39.44006605938795
750,38.686887835703025
751,38.269329431239605
752,40.800039298422895
753,42.53599620332627
754,38.973151978361976
755,7.086882541532143
756,39.62022116903635
757,38.686882553831325
758,14.153554502369595
759,39.99670454138499
760,7.419824326617608
761,16.330042565228077
762,40.21601201612536
763,39.97973166654833
764,18.952932219757717
765,36.195339708001285
766,37.796898736972736
767,37.200350666007786
768,3.7967610256642157
769,11.064003796670663
770,14.197998946814044
771,14.664393759031208
772,38.35355251301937
773,37.52821722775899
774,43.00088693749458
775,39.33004385035171
776,36.797998946814126
777,37.48607947762355
778,36.553554502369664
779,39.397526855732515
780,9.469277277342627
781,5.683874405153988
782,5.398702536930996
783,38.08493140963526
784,38.48488650273529
785,9.800500459817064
786,19.01826474296773
787,25.666188915207627
788,36.508218210260154
789,35.6628812228078
790,38.95293108311646
791,5.886218679505353
792,38.61796072573163
793,6.1525755781532085
794,38.02022116903635
795,41.22022047348067
796,22.20266286999608
797,36.750963367629936
798,38.06333602134598
799,38.17449018710914
800,6.41982433867597
801,2.550891632373114
802,9.531376907265583
803,39.97115818059232
804,40.669324254582435
805,37.15204091543336
806,45.820351380980036
807,32.732047490469874
808,39.48637159118338
809,37.08964078723645
810,36.77488657609022
811,38.80173081936582
812,39.202357685266534
813,18.886887835702524
814,38.796254008660654
815,40.01637412168962
816,41.13535296578864
817,40.51004776414381
818,9.820221166967306
819,38.79753670775165
820,40.753512403457
821,39.71311228363944
822,40.66226933616976
823,9.19733713003516
824,41.73048064546076
825,41.21790887347937
826,15.888426635939291
827,38.17514134283481
828,34.819916681031614
829,4.153203836361891
830,38.21986931481104
831,39.48688783569938
832,18.377874664216524
833,36.862267118369324
834,40.552931778953806
835,12.308642538543117
836,26.424372196341103
837,30.820712350320978
838,37.41971459208868
839,42.26701733267445
840,38.06247746647627
841,41.752109649646556
842,39.330562421656815
843,14.5292376262343
844,37.463376714493315
845,39.48688782364102
846,29.643162095733786
847,37.331332272567096
848,35.37531430741897
849,10.041154961392724
850,22.64945903363467
851,39.24152246239744
852,39.152270570410856
853,4.153203836361891
854,17.928483232967654
855,14.382785485081609
856,42.53265666273257
857,9.909109362310378
858,38.935996201741965
859,40.55775487653145
860,12.199092485404837
861,35.79752742583563
862,40.68688783570252
863,12.865819650726
864,9.883874299702848
865,38.042441641420425
866,17.20235240452916
867,33.77420887351356
868,33.80266286819952
869,27.04459344359441
870,3.350547047450402
871,6.017512134687194
872,43.03973461779751
873,40.21825071418636
874,37.63961738426025
875,38.6692894271824
876,39.553554488208846
877,37.173610318191145
878,39.263581010791405
879,26.574692121968152
880,37.62417111884417
881,13.685131622932362
882,14.867101171397646
883,41.928946484979654
884,9.597130011489194
885,34.997998946809865
886,40.6641947725714
887,13.420220461418126
888,43.4854695900921
889,39.64167726582562
890,10.932982667326106
891,37.818265213471655
892,12.825324419170796
893,17.64104040917565
894,9.220221153321008
895,14.198876176650021
896,24.41771076296715
897,39.75176487541863
898,39.353554502369676
899,37.488314160568834
900,40.02022116903634
901,37.19585880589037
902,38.79753670775165
903,39.28549992805005
904,40.13333334722046
905,40.68688783570253
906,36.48559871052652
907,29.596925447688026
908,42.21912614597006
909,7.551190039296943
910,41.42080732174503
911,38.46466549617976
912,39.55256272237182
913,39.84166488844482
914,13.061938201609381
915,31.060954649478955
916,22.72820109000335
917,10.799953821760845
918,40.30618081418842
919,4.684568855283152
920,36.53133228014747
921,30.862056280933786
922,11.423939061051097
923,35.46466561348077
924,19.46865455346289
925,24.57781001585166
926,38.17156319992341
927,38.57577475143517
928,39.574952194382476
929,17.668598219298545
930,38.89007158095927
931,6.685498594530725
932,38.684713238502695
933,41.55486011654267
934,38.2849294843991
935,35.46860214665712
936,42.00011406568763
937,39.22022116903634
938,38.44454180141851
939,11.353554383027301
940,38.88579471226391
941,4.707978216283077
942,19.02159699958899
943,13.174652668718753
944,41.10801568426483
945,21.935048593408823
946,30.82372697662161
947,10.397337130003997
948,41.883903240108665
949,39.949434163399296
950,20.84384173062759
951,24.11125610362458
952,42.24004515225071
953,39.952270568955385
954,2.797687796011222
955,39.619916681268286
956,26.444056413577226
957,35.42093459322783
958,14.71115573871904
959,6.53418212256182
960,6.153112159870479
961,10.891246470311943
962,36.41728140197567
963,28.044789094196062
964,40.24120909517834
965,38.35593218476749
966,10.530757368656298
967,40.19414805119381
968,41.353509111284986
969,2.024573941415886
970,2.823798739214225
971,38.59417421194093
972,38.01959844251875
973,8.684575615998897
974,9.579778830967843
975,43.97361003172462
976,27.466050465145262
977,17.708622850066686
978,31.353554502337904
979,13.620221167447779
980,37.88688186007327
981,22.50653108789485
982,11.266898068907905
983,6.7096644271472465
984,8.930670465165536
985,39.284933810968184
986,40.74840158826861
987,40.28688783569883
988,39.0464238054794
989,43.39556770236961
990,40.63824841231135
991,19.019586575395007
992,38.53275678687957
993,38.771281243104085
994,39.355733253387946
995,38.50802545530151
996,11.908448241115106
997,15.046445497630334
998,10.844489542369354
999,40.28658333587295
1000,20.995155050258763
1001,20.175314485525295
1002,39.77142072674313
1003,27.732767224510685
1004,39.620220368266715
1005,41.24133609444672
1006,12.890417829080699
1007,5.179157349186058
1008,2.801584992364014
1009,41.375009302142786
1010,18.241358788634813
1011,15.885267324248156
1012,38.35555458962241
1013,39.95191041142909
1014,8.112647113992297
1015,39.15195736096914
1016,38.81959878103373
1017,3.59734321108851
1018,41.00070272198536
1019,37.064050921784904
1020,12.556272133430861
1021,22.40000010545532
1022,38.48916508894191
1023,6.796715206929654
1024,15.218084649982565
1025,12.220214982496024
1026,40.6687068109906
1027,38.621818057483516
1028,43.88202112526829
1029,3.846451578715396
1030,16.287331286594927
1031,38.10910915188285
1032,6.734046757524809
1033,40.04663522335937
1034,41.974360041150454
1035,37.086887835703024
1036,39.48621285323492
1037,40.06435034127776
1038,27.9795441882898
1039,39.062956240710605
1040,26.48422331529433
1041,39.37515164693615
1042,46.82128338095967
1043,12.08688175461377
1044,11.486887835430466
1045,38.33400088547635
1046,36.996338294279155
1047,39.932142664884395
1048,23.686621298884617
1049,41.30863794454439
1050,40.66932953666322
1051,39.08688608404075
1052,39.08625983200334
1053,37.509515129662354
1054,39.15186640368349
1055,40.20038817322145
1056,43.9743742020862
1057,15.777338137793445
1058,37.52806530269876
1059,36.017333013898934
1060,40.2836023545821
1061,39.29004530625518
1062,14.221992452463748
1063,2.046796163638108
1064,19.35355448872336
1065,38.931008635037514
1066,42.0819094346668
1067,42.12738131196474
1068,36.17300218975862
1069,40.03913833902751
1070,37.77044127836867
1071,7.483912032630517
1072,37.864203374418324
1073,28.40043039643668
1074,39.352932217725886
1075,28.135686423191558
1076,42.43749396048616
1077,17.510026612113865
1078,39.55112096813484
1079,11.51216526178038
1080,42.018250713619125
1081,37.352308000358086
1082,34.88527757874681
1083,41.17229092961171
1084,39.863377183685046
1085,38.286842366696355
1086,41.52737835464117
1087,37.50830323394004
1088,38.15061948209578
1089,40.55355450236549
1090,39.88626555312408
1091,39.90352728680238
1092,15.372192204675011
1093,10.397139863508325
1094,35.06235331085626
1095,39.46701205080277
1096,40.6168694528188
1097,36.84244269588448
1098,42.30113607807945
1099,40.4410479276729
1100,8.063375913203634
1101,43.106918557411646
1102,9.86724697348607
1103,39.88688783570299
1104,38.4202211690358
1105,41.640390557417156
1106,39.1967100473383
1107,10.267515456477895
1108,39.661730504842076
1109,41.66269649683973
1110,37.374536348490146
1111,44.72780281883151
1112,41.46169885461432
1113,1.9157750342935527
1114,23.155098689904857
1115,37.99192508002284
1116,43.620221169036334
1117,3.59734321108851
1118,40.12583613947049
1119,37.370611566223154
1120,38.02022116903633
1121,36.84295241026864
1122,40.19505531317303
1123,39.06400213774268
1124,46.37568084028792
1125,38.62300163270787
1126,11.351557965260152
1127,6.8403759911379955
1128,8.573868882549279
1129,39.57997840871186
1130,41.51192297313855
1131,3.8904241910931656
1132,37.64583498601704
1133,20.312082638546784
1134,38.99752491697438
1135,40.17516483551929
1136,40.77416426500667
1137,16.849459033634666
1138,42.80204058741762
1139,39.823813295670405
1140,10.797519973846654
1141,1.934070348354756
1142,41.86337718344429
1143,9.265222897940037
1144,40.818250713426025
1145,38.55320991744697
1146,10.40011177470444
1147,20.05925020117309
1148,39.19669484950427
1149,11.020221169004625
1150,38.333377522221014
1151,21.331590715157542
1152,38.866157169543094
1153,43.64370254519167
1154,38.153503149301066
1155,21.643406581717752
1156,40.71029595834727
1157,31.335415409320536
1158,5.779162188632872
1159,8.24205331117467
1160,20.46405406991683
1161,21.602621009054324
1162,42.44100265498746
1163,35.93086993566145
1164,7.509057798841276
1165,39.37381854665069
1166,40.1359518794155
1167,37.41991528329688
1168,16.841998500812327
1169,5.885822518959053
1170,35.26637086163559
1171,39.61888678530154
1172,37.90800155975272
1173,38.31141551114403
1174,37.3544617493015
1175,13.469328841316724
1176,39.32914644075933
1177,40.686887835703
1178,44.19924756185266
1179,41.9510516690403
1180,4.7113991926661525
1181,12.48537435626152
1182,3.9131182453820625
1183,15.487208223354502
1184,38.37319944112183
1185,41.17375822211734
1186,40.93403633209754
1187,17.37935075097556
1188,36.847105312821476
1189,14.533279567076987
1190,43.508727212462105
1191,38.862161158762405
1192,38.42022116903635
1193,39.23987724431523
1194,39.73004337908369
1195,40.26007578026104
1196,40.19947299563756
1197,46.64202766199576
1198,1.9801294969714418
1199,41.067017332673885
1200,38.906918157470386
1201,25.711354314675734
1202,30.398600085057698
1203,32.66932952460487
1204,38.882005174863174
1205,41.292592434780865
1206,40.75710043274028
1207,41.28426814859068
1208,36.35226605862046
1209,30.793278235124184
1210,36.929581231781356
1211,8.800712954511393
1212,34.28925926001962
1213,30.823596192742418
1214,7.531326199062382
1215,42.40004617820854
1216,11.753548315829358
1217,16.68493187998736
1218,37.89335496536482
1219,28.749286341291164
1220,13.220221169036321
1221,37.50848733404966
1222,38.286887835703006
1223,39.86107450837868
1224,38.733333333365046
1225,42.618214427049836
1226,42.018646694380344
1227,8.175724570722439
1228,17.623989836735316
1229,21.866712831260063
1230,41.0828693908058
1231,41.10426578182661
1232,38.17748004703185
1233,8.268509968798966
1234,36.646412498905164
1235,41.08688783570299
1236,20.973108868701676
1237,9.286887835462178
1238,18.886887834114447
1239,32.79764173711396
1240,28.661678732846738
1241,25.68642884047672
1242,39.06343134604173
1243,42.9054926380373
1244,24.37311748061248
1245,41.846528292028246
1246,37.68396649490596
1247,39.61718017477066
1248,6.644348288659693
1249,27.909110057925222
1250,10.619353499156917
1251,46.53282122852863
1252,7.713112164537823
1253,41.683776141129776
1254,39.86182204628799
1255,38.70533998053375
1256,36.550892433174454
1257,9.90609652192507
1258,13.419916681232376
1259,35.2849318802012
1260,36.710334775429104
1261,9.135741671517902
1262,6.39369778181537
1263,37.00004420295669
1264,39.92912643743145
1265,26.68688783411507
1266,38.84197109160899
1267,34.9120382042017
1268,7.906584998623941
1269,41.755217732021094
1270,39.88626555312408
1271,22.55230132394909
1272,40.50570133133059
1273,37.440223054693064
1274,38.28626555126237
1275,34.26668134858972
1276,7.979306831527563
1277,16.639942700936704
1278,41.10426875777128
1279,10.196709702361646
1280,13.552932207459836
1281,39.19705504916059
1282,7.129647111559544
1283,3.466044718341951
1284,34.86906099916873
1285,38.42022116903636
1286,22.159946971626074
1287,31.708639232079946
1288,22.353082558352128
1289,17.223952922245598
1290,9.153203035592279
1291,37.73004338115997
1292,29.42226731983394
1293,25.693391174359565
1294,38.46347269107097
1295,2.9125360599577723
1296,40.33024767752371
1297,39.463321315248244
1298,22.999423454364134
1299,45.59497727393001
1300,42.30441716437373
1301,39.55065048352655
1302,38.50775865543728
1303,14.133333227878015
1304,38.77648150373527
1305,40.9950208443772
1306,25.7963929032421
1307,39.58182478598777
1308,7.644772035914895
1309,41.90390085597465
1310,4.515469851179477
1311,38.201329135005764
1312,22.528810390710973
1313,40.62161116879638
1314,26.842443375784057
1315,40.80194307937533
1316,41.99355777640389
1317,42.95123701809661
1318,41.53070924775725
1319,39.1512939675311
1320,37.35293221958161
1321,21.083497648691583
1322,37.930870041084965
1323,6.023866070847678
1324,5.375483238565154
1325,37.977454819199025
1326,42.04239212810735
1327,36.86466491813115
1328,11.484644600923957
1329,37.01835420059565
1330,36.818931699957744
1331,13.86197924418347
1332,36.52716227039277
1333,39.04115216054714
1334,29.800993391143216
1335,39.55293221979075
1336,14.330043850351146
1337,38.77469212196817
1338,30.176003476149333
1339,38.10715410242342
1340,40.06510006110971
1341,36.62017425065231
1342,39.399633692266015
1343,39.21751632124288
1344,42.19705495510527
1345,39.22196339793322
1346,35.7283064446128
1347,24.73070720245995
1348,22.48800128304024
1349,9.842334528892195
1350,41.90940418554807
1351,39.328557837096206
1352,10.130670463340955
1353,40.08559928863439
1354,40.26326784650415
1355,36.61975892997387
1356,37.99705701603392
1357,49.13138853783656
1358,14.108025455296762
1359,41.753514405005895
